album_id,genre,song_name
2181452,인디음악,담담하게
2307374,인디음악,자꾸 생각나
2211866,인디음악,리코타 치즈 샐러드
2293569,인디음악,Psychic (사이킥)
2163566,인디음악,근황
2173621,인디음악,영화처럼
2216640,인디음악,새겨울
921455,인디음악,그대와 함께
2295825,인디음악,나한테 집중해
2203665,인디음악,사랑이 또 될까요
2276038,인디음악,"19금
빈지노"
40690,인디음악,날개
2279913,인디음악,오필리아 (Ophelia)
2129229,인디음악,첫사랑의 멜로디
2300745,인디음악,Panda Bear
2242898,인디음악,해바라기
344522,인디음악,Insomnia
778751,인디음악,하드코어 인생아
2172826,인디음악,토요일 오후에 (Mars Ver.)
2311611,인디음악,blu (Feat. Babylon)
1334066,인디음악,바라만 봐도 좋은데
2287224,인디음악,흩어진다 (Feat. 최인영 Of 스웨덴세탁소)
2281741,인디음악,"19금
My Team (Feat. Reddy, Okasian, Huckleberry P, Paloalto, Keith Ape)"
2190514,인디음악,연애담
2282105,인디음악,미움 (Vocal 손주희)
2295544,인디음악,Get That Money
2208548,인디음악,좋아해
2179945,인디음악,쓰다 (Feat. 김사랑)
2112506,인디음악,SILLY
2304732,인디음악,금요일 (Feat. Philtre)
2211932,인디음악,말만해 (What You Want) (Feat. 김성규)
2025647,인디음악,데려다 줄게 (Feat. VEN)
374383,록/메탈,기억을 걷는 시간
301886,록/메탈,사랑했나봐
317113,록/메탈,남자를 몰라
300646,록/메탈,겁쟁이
35269,록/메탈,사랑의 바보
417652,록/메탈,비와 당신 (영화 '라디오스타' 삽입곡)
16672,록/메탈,Never Ending Story
32889,록/메탈,Monologue
352436,록/메탈,사랑앓이
347264,록/메탈,비밀번호 486
5446,록/메탈,이미 슬픈 사랑
781,록/메탈,Endless
16605,록/메탈,그래서 그대는
5242,록/메탈,발걸음
2300079,록/메탈,"지친 하루 (With 곽진언, 김필)"
605252,록/메탈,바래
3022,록/메탈,금지된 사랑
4360,록/메탈,사랑 Two
632858,록/메탈,생각이나
10024,록/메탈,봄날은 간다
4372,록/메탈,너를 보내고
31121,록/메탈,하늘을 달리다
7655,록/메탈,하늘 끝에서 흘린 눈물
2312722,록/메탈,봄바람 (Feat. 나얼)
7988,록/메탈,"사랑, 결코 시들지 않는..."
3864,록/메탈,천년의 사랑
316819,록/메탈,질풍가도 ('쾌걸 근육맨 2세' 1기 여는노래)
324019,록/메탈,나는 나비
33800,록/메탈,해바라기 (그녀에게..)
32210,록/메탈,잊을께
2275373,록/메탈,사랑이란 말이 어울리는 사람(사말어사)
3034,록/메탈,거꾸로 강을 거슬러 오르는 저 힘찬 연어들처럼
303596,록/메탈,서시
2255,록/메탈,다시 사랑한다면
359890,록/메탈,혜성
659151,록/메탈,"Butterfly (Play 크리스티나, 이승열, 호란, 알렉스, 박기영, 웨일, 정순용, 미키, 혜원, 장은아)"
2182627,록/메탈,Bounce
935,록/메탈,진혼
4243,록/메탈,그대에게
2037979,록/메탈,흰수염고래
3255,록/메탈,달팽이
40202,록/메탈,心 (심)
32681,록/메탈,인형의 꿈
2183671,록/메탈,우리가 헤어진 진짜 이유
5279,록/메탈,눈물
334527,록/메탈,비의 랩소디
5456,록/메탈,그녀의 연인에게... #Story Ⅰ
3886,록/메탈,시작
2182969,록/메탈,VIVA청춘
3030,록/메탈,비정(非情)
1141557,록/메탈,비밀 (Special Vocal. 박완규)
309722,록/메탈,"Bravo, My Life!"
31739,록/메탈,Stay
1267052,록/메탈,Lonely Night
4660,록/메탈,고해
380853,록/메탈,여행을 떠나요
331162,록/메탈,나를 외치다
31191,록/메탈,Loveholic
3985,록/메탈,고백
4986,록/메탈,비(悲)의 Rhapsody
4428,록/메탈,조조 할인 (Feat. 이적)
30260,록/메탈,애정표현
887,록/메탈,매직 카펫 라이드
316457,록/메탈,그대만 있다면
2310577,록/메탈,6 To 9 (Feat. 로꼬)
357600,록/메탈,잘 부탁드립니다
3980,록/메탈,사랑할수록
322540,록/메탈,알 수 없는 인생
52,록/메탈,와인(迗人)
313347,록/메탈,활주 (Opening)
29706,록/메탈,진달래꽃
329197,록/메탈,샤이닝
30918,록/메탈,Say Yes
15762,록/메탈,Rain
32693,록/메탈,황혼의 문턱
4119,록/메탈,어쩌다 마주친 그대
320073,록/메탈,I Go
860568,록/메탈,Going Home
394954,록/메탈,사랑후애 (僞愛)
328289,록/메탈,죄
2018666,록/메탈,새들처럼
5441,록/메탈,헤어진 후에
1312370,록/메탈,사랑할수록
2209824,록/메탈,말이야
4231,록/메탈,슬픈 표정 하지 말아요
5451,록/메탈,슬프도록 아름다운 ...
224,록/메탈,사슬
310059,록/메탈,나에게로의 초대
3008,록/메탈,아름다운 구속
2181790,록/메탈,Lemon Tree
4663,록/메탈,미안해 널 미워해
41331,록/메탈,하하하쏭
2640306,록/메탈,사랑과 우정 사이
2221443,록/메탈,또르르
16434,록/메탈,그녀의 연인에게
2236444,록/메탈,지구가 태양을 네 번
3429,록/메탈,눈물
361533,록/메탈,너 올 때까지
3296,록/메탈,사미인곡
327589,록/메탈,마음을 잃다
2203531,록/메탈,이별 10분 전
328079,록/메탈,비와 당신 (박중훈 Ver.)
2108570,록/메탈,"그리고, 남겨진 것들"
2082946,록/메탈,풍문으로 들었소
5186,록/메탈,내 남은 사랑을 위해
2288468,록/메탈,내일
2291798,록/메탈,날아
3472,록/메탈,신(新) 인류의 사랑
2330180,록/메탈,나를 슬프게 하는 사람들 (노래왕 퉁키)
5270,록/메탈,오락실
2311319,록/메탈,행복의 주문
27397,록/메탈,첫사랑
3156,록/메탈,Aspirin (아스피린) (12 String Guitar Ver.)
2126830,록/메탈,소나기
778163,록/메탈,가슴이 차가운 남자 (Let You Go)
4673,록/메탈,좋아 좋아
2043,록/메탈,I' ll Be There
31697,록/메탈,안녕
578052,록/메탈,그 겨울의 찻집
4011,록/메탈,회상
1316054,록/메탈,결혼
2182978,록/메탈,귀여운 남자
5342,록/메탈,사랑하니까
2046326,록/메탈,사랑..그놈
8645,록/메탈,비오는 날 수채화
2167336,록/메탈,힐링이 필요해
4544,록/메탈,일기
3025,록/메탈,나의 사랑 천상(天上)에서도
862952,록/메탈,카레
43506,록/메탈,걱정말아요 그대 ('응답하라 1988' 삽입곡)
2228144,록/메탈,답이 없었어
4667,록/메탈,일탈
969,록/메탈,하루
4015,록/메탈,너의 의미
2192973,록/메탈,비가 온다
2472,록/메탈,Crying
5310,록/메탈,널 위한 거야
3031,록/메탈,넌 할 수 있어
67258,록/메탈,웃어도 눈물이나
4149,록/메탈,사랑한 후에
2179608,록/메탈,봄에게 바라는 것
2249576,록/메탈,고래 (Drama Ver.)
2149653,록/메탈,좋겠어 (I wish)
30257,록/메탈,내 낡은 서랍 속의 바다
5328,록/메탈,Blue Day
824662,록/메탈,사랑이란건
3205,록/메탈,일상으로의 초대 (Radio Mix)
2292327,록/메탈,나무
4497,록/메탈,비와 당신의 이야기
2295611,록/메탈,아름다운 강산
301149,록/메탈,여기까진가요
3253,록/메탈,내게 다시
4005,록/메탈,청춘
311038,록/메탈,정류장
8713,록/메탈,산책
8380,록/메탈,마지막 승부
41425,록/메탈,나비
2047472,록/메탈,사랑했지만
2323471,록/메탈,Stay With Me
797251,록/메탈,좋은 사람 있으면 소개시켜줘
16670,록/메탈,팬이야
2218091,록/메탈,안녕 여자친구
374840,록/메탈,매일 그대와 ('응답하라 1988' 삽입곡)
4831,록/메탈,나는 나
2652151,록/메탈,사랑은 가슴이 시킨다 Part.3
311048,록/메탈,슈퍼스타
312876,록/메탈,고무신을 신은 줄리엣
339545,록/메탈,볼때기 사랑
3212,록/메탈,해에게서 소년에게
8062,록/메탈,걸어서 하늘까지
305352,록/메탈,추억속의 재회
4983,록/메탈,사랑한 후에
16195,록/메탈,Last Scene
35590,록/메탈,영원토록
2312137,록/메탈,후유증 (Feat. 민현 Of 뉴이스트)
2010429,록/메탈,사랑하기 전에는
43367,록/메탈,피너츠 송
911355,록/메탈,For You
519552,록/메탈,"조금씩, 천천히, 너에게"
32477,록/메탈,아버지
313428,록/메탈,어떤이의 꿈
2655320,록/메탈,무이이야 (Rock Ver.)
2166048,록/메탈,60초
909155,록/메탈,Smile Boy (Rock Ver.)
2218691,록/메탈,걱정말아요 그대
2168088,록/메탈,모나리자 (원곡가수 조용필)
33102,록/메탈,이 비가 그치면
1301558,록/메탈,그렇고 그런 사이
1102351,록/메탈,Dear
2321233,록/메탈,응급실 (꽃피는 오골계)
314791,록/메탈,우리 앞의 생이 끝나갈때
826956,록/메탈,집시여인
2021046,록/메탈,Desperado (Eagles)
40282,록/메탈,사랑하나요!?
4065,록/메탈,시대유감(詩代遺憾)
5331,록/메탈,도시인
314381,록/메탈,숨길 수 없어요
2317697,록/메탈,너여야만 해
382818,록/메탈,Something Good
374814,록/메탈,사랑한후에 (응답하라 1988 삽입곡)
2294978,록/메탈,청춘연가
2183326,록/메탈,너와 나
1216951,록/메탈,나 항상 그대를 (With YB)
309214,록/메탈,골목길 (응답하라 1988 삽입곡)
337448,록/메탈,가거라 사랑아
303242,록/메탈,Hold Me Now
345856,록/메탈,가지마 가지마
2646635,록/메탈,날아라 병아리
2654112,록/메탈,3인칭의 필요성
4049,록/메탈,울트라맨이야
2195596,록/메탈,에필로그1
43569,록/메탈,Thank You
1083970,록/메탈,너라는 걸
587352,록/메탈,"사랑은 왜 언제나 (Feat. 김지영, 낯선)"
2276529,록/메탈,사랑하고 있다
916260,트로트,초혼
302749,트로트,사랑아
2149029,트로트,안동역에서
2321181,트로트,보릿고개
4899,트로트,바람의 노래
2238221,트로트,천태만상
303241,트로트,둥지
43509,트로트,어머나!
2185509,트로트,남자는 말합니다
399083,트로트,시계바늘
2167949,트로트,미운 사랑
358097,트로트,첫사랑
313232,트로트,태클을 걸지마
4223,트로트,백만송이 장미
4828,트로트,단발머리
2307189,트로트,내 나이가 어때서
308989,트로트,거짓말
2180754,트로트,오라버니
2644084,트로트,보약같은 친구
327658,트로트,어부바
304821,트로트,당돌한 여자
4906,트로트,꿈
301104,트로트,무조건
382274,트로트,사랑을 위하여
2169033,트로트,오라버니
387131,트로트,장윤정 트위스트
303115,트로트,우연히
2020392,트로트,뿐이고
316294,트로트,비나리
316182,트로트,낭만에 대하여
348316,트로트,황진이
375878,트로트,애모
385859,트로트,"날 봐, 귀순"
5040,트로트,천상재회
7031,트로트,남자라는 이유로
3521,트로트,땡벌
2175104,트로트,잡초
345483,트로트,로꾸거!!!
708753,트로트,천년지기
2255373,트로트,내 나이가 어때서
323913,트로트,곤드레 만드레
2014776,트로트,부초같은 인생
2274676,트로트,사랑님
31028,트로트,사랑
501959,트로트,짜라자짜 (Feat. 다비치)
377226,트로트,나야 나
344590,트로트,이차선 다리
2329702,트로트,진진자라
2643255,트로트,나무꾼
761552,트로트,빵빵
7113,트로트,님의 등불
30739,트로트,사랑의 밧줄
753159,트로트,짝사랑
361951,트로트,사랑
313443,트로트,잃어버린 우산
303107,트로트,자기야
7977,트로트,남행열차
4075,트로트,사랑의 트위스트
344626,트로트,내 하나의 사람은 가고
301473,트로트,열정
318128,트로트,문 밖에 있는 그대
4843,트로트,신사동 그사람
34354,트로트,동반자
310960,트로트,"바람, 바람, 바람"
2245388,트로트,일소일소 일노일노 (一笑一少 一怒一老)
5046,트로트,사랑의 미로
309220,트로트,환희
315114,트로트,가을을 남기고 간 사랑
4847,트로트,추억으로 가는 당신
4900,트로트,기다리는 아픔
303748,트로트,그때 그사람
842551,트로트,수은등
2315072,트로트,초혼 (2015 Ver.)
4686,트로트,립스틱 짙게 바르고
1246257,트로트,꽃물
6267,트로트,당돌한 여자
5243,트로트,갈색추억
3526,트로트,삼각관계
43247,트로트,애원
2271796,트로트,묻지마세요
301471,트로트,섬마을 선생님
33057,트로트,너는 내 남자
5030,트로트,꼬마인형
321809,트로트,청춘을 돌려다오
2167201,트로트,나쁜남자
1000755,트로트,머나먼고향
394358,트로트,오빠만 믿어
943458,트로트,사랑의 초인종
8707,트로트,님과 함께
310401,트로트,멍에
345472,트로트,토요일 밤에
729851,트로트,일편단심
2038930,트로트,대찬인생
30978,트로트,정말 좋았네
2655594,트로트,연모
1077755,트로트,영원한 친구
2246426,트로트,이태원 배터리
1122554,트로트,골목길
317687,트로트,누이
2245208,트로트,내장산
398330,트로트,찰랑찰랑
1180776,트로트,비가
4852,트로트,또 만났네요
319731,트로트,쓰러집니다
310473,트로트,가을비 우산속
7028,트로트,사나이 눈물
484764,트로트,대박이야!
410251,트로트,부끄부끄
35540,트로트,첫눈이 온다구요 ('응답하라 1988' 삽입곡)
541156,트로트,열두줄
2256656,트로트,어느 소녀의 사랑 이야기
4967,트로트,해후
4945,트로트,낭만에 대하여
4990,트로트,사랑은 아무나 하나
5052,트로트,찬찬찬
16739,트로트,해운대 연가
2022928,트로트,돌리도
30077,트로트,사랑은 장난이 아니야
6694,트로트,아득히 먼곳
4191,트로트,네박자
30432,트로트,내 마음 갈 곳을 잃어
5118,트로트,요즘여자 요즘남자
2300603,트로트,쉬운 여자 아니에요 (Feat. 정형돈)
717853,트로트,분위기 좋고
6692,트로트,숨어우는 바람소리
5671,트로트,초연
862957,트로트,쌈바의 여인
4786,트로트,애심
352933,트로트,남자는 여자를 귀찮게 해
3739,트로트,님은 먼 곳에
2281912,트로트,보고 싶다 내 사랑
3682,트로트,얄미운 사람
313245,트로트,휴식을 위하여
1018253,트로트,애월랑 (愛月浪)
356754,트로트,겨울장미
16147,트로트,가인
2211436,트로트,안동역에서
374659,트로트,부산 갈매기
310678,트로트,만남
319777,트로트,모르리
7011,트로트,꽃바람 여인
349189,트로트,멋진인생
600568,트로트,진또배기
7223,트로트,날개
310403,트로트,잃어버린 정
2208331,트로트,친구야
362108,트로트,화등
2098186,트로트,사랑껌
5847,트로트,연안부두
2154286,트로트,왔구나 왔어
5925,트로트,있을 때 잘해
2188001,트로트,영일만 친구
368728,트로트,해뜰날
413159,트로트,봉선화 연정
318946,트로트,몽키매직
4082,트로트,다함께 차차차
300931,트로트,여정
2682677,트로트,해변의 여인
4817,트로트,화개장터
1027367,트로트,가지마
923351,트로트,모란 동백
2174449,트로트,돌아가는 삼각지
315081,트로트,가슴 아프게
338467,트로트,내사랑 그대여
2642281,트로트,예쁜 여우
301478,트로트,독백
977659,트로트,무슨 사랑
310392,트로트,그것은 인생
310379,트로트,봄날은 간다
5050,트로트,밤에 떠난 여인
344174,트로트,사랑을 위하여
310266,트로트,사랑없인 못살아요
4361,트로트,그저 바라볼수만 있어도
349746,트로트,찻집의 고독
2167570,트로트,마지막 잎새
16313,트로트,빠이 빠이야
2253814,트로트,천년지기
48953,트로트,춤추는 템버린
743512,트로트,도시의 삐에로
354256,트로트,사랑아
3571,트로트,타타타
10241095,트로트,추억의 발라드
310361,트로트,향수(경음악)
311596,트로트,어디서 무엇이 되어 다시 만나랴
308799,트로트,참아주세요
48100,트로트,그 겨울의 찻집
2310152,트로트,최고다 당신
32464,트로트,사랑을 한 번 해보고 싶어요
2315015,트로트,흔들어주세요
5085,트로트,사랑은 나비인가봐
301501,트로트,사는게 뭔지 (DJ처리 Remix Ver.)
6739,트로트,바람이려오
499863,트로트,찔레꽃
793457,트로트,칠갑산
15912,트로트,유일한 사람
334355,트로트,둠바둠바
2306064,트로트,사랑해 고마워
882770,트로트,고장난 벽시계
2192611,트로트,아씨
895153,트로트,아슬아슬
23581,트로트,첫차
4846,트로트,잠깐만
2234151,트로트,미운사랑 (Dance Ver.)
583651,트로트,연하의 남자
34769,트로트,오동잎
310134,트로트,영시의 이별
352366,트로트,내일이 찾아와도
34376,트로트,천년을 빌려준다면
302586,트로트,존재의 이유 1
2260924,트로트,천생연분
4124,트로트,파초
6010,트로트,당신
47149,트로트,누가울어
356712,트로트,돌아와요 부산항에
2013431,트로트,노래방
2313899,트로트,딱 좋아
316978,트로트,서울의 밤
2333321,트로트,비가 온다
41114,트로트,두렵지 않은 사랑
2126746,트로트,이력서
2039126,트로트,떠나는 님아
343244,트로트,숨어우는바람소리
33412,트로트,물보라
704652,트로트,미련 때문에
310245,트로트,당신
300429,트로트,잘살꺼야
315147,트로트,동숙의 노래
2223236,트로트,무궁화
326994,트로트,카스바의 여인
2015149,트로트,젊은 태양
4838,트로트,미워 미워 미워
382277,트로트,사랑하는 날까지
2223153,트로트,미워도 다시한번
399172,트로트,우지마라 (송대관 & 진아 Cho. Ver.)
3669,트로트,애증의 강 (사랑과 미움이 머물때)
708551,트로트,사랑의 이름표
2210765,트로트,남남으로 만나서
2257479,트로트,있을때 잘해
4856,트로트,내 이름은 구름이여
16673,트로트,가져가
316615,트로트,비와 외로움
10498006,트로트,차표한장
5701,트로트,그날
300608,트로트,사랑해서 미안해
2109887,트로트,당신을 사랑합니다
808956,트로트,사랑은 돈보다 좋다
5012,트로트,애인
300593,트로트,화장을 지우는 여자
315102,트로트,여로
31091,트로트,떠날 수 없는 당신
44933,트로트,정거장
358255,트로트,불효자는 웁니다
2663701,트로트,여고시절
2250040,트로트,불꺼진 창
388885,트로트,못 잊을 사랑
4853,트로트,상처
2033813,트로트,소양강 처녀
539255,트로트,폼나게 살거야
399171,트로트,홍시
10498055,트로트,말 버린 남자
378781,트로트,인생
5042,트로트,바람에 흔들리고 비에 젖어도
316999,트로트,바보
2152182,트로트,아이좋아라
2139624,트로트,춘향아
2057426,트로트,초우
2320172,트로트,그놈에 사랑
809552,트로트,사랑이 뭐길래
35355,트로트,사는 동안
6506,트로트,저 하늘 별을 찾아
6131,트로트,야화
2212709,트로트,몰랐네
2233883,트로트,와인
16620,트로트,갈매기 사랑
31761,트로트,님의 향기
5076,트로트,당신만을 사랑해
6499,트로트,연상의 여인
315088,트로트,돌지않는 풍차
7339,트로트,인연
1057154,트로트,사랑아 가자
300929,트로트,초혼
315995,트로트,부초
361209,트로트,카스바의 여인
2412,포크/블루스,"너에게 난, 나에게 넌"
1047955,포크/블루스,너무 아픈 사랑은 사랑이 아니었음을
2185344,포크/블루스,I Love You
1047953,포크/블루스,잊어야 한다는 마음으로
2190230,포크/블루스,봄봄봄
10187737,포크/블루스,사랑했지만
10187738,포크/블루스,어느 60대 노부부 이야기
2293911,포크/블루스,가리워진 길
10392748,포크/블루스,먼지가 되어 (스튜디오 녹음중에서)
3256,포크/블루스,널 사랑하겠어
2292646,포크/블루스,피노키오
311488,포크/블루스,거리에서
2284514,포크/블루스,걱정말아요 그대
357081,포크/블루스,내가 만일
1343255,포크/블루스,바람이 불어오는 곳
2285059,포크/블루스,Home
2179123,포크/블루스,사랑은 은하수 다방에서
2181115,포크/블루스,Officially Missing You
2136688,포크/블루스,내 사랑아
2216499,포크/블루스,Rain
2168087,포크/블루스,다리꼬지마
2170030,포크/블루스,매력있어
2641159,포크/블루스,밥 한 끼 해요 (Feat. 윤보미 of Apink)
2175511,포크/블루스,라면인건가
2054386,포크/블루스,시청 앞 지하철 역에서
648556,포크/블루스,사람이 꽃보다 아름다워
4746,포크/블루스,나의 외로움이 널 부를 때
4334,포크/블루스,별이 진다네
4296,포크/블루스,산골 소년의 사랑이야기
2054389,포크/블루스,혜화동
353303,포크/블루스,사랑 그 쓸쓸함에 대하여
2646189,포크/블루스,가을이긴 한가 봐
117,포크/블루스,개똥벌레
4344,포크/블루스,산다는건 다 그런게 아니겠니
355858,포크/블루스,살다보면
1164054,포크/블루스,Sunshine
29718,포크/블루스,부치지 않은 편지
2303168,포크/블루스,일종의 고백
526658,포크/블루스,나같은건없는건가요
4095,포크/블루스,그대 그리고 나
2181656,포크/블루스,그냥 조금
2293169,포크/블루스,첫눈이 오면
360869,포크/블루스,"바람, 어디에서 부는지"
5112,포크/블루스,누구없소?
2013550,포크/블루스,난 좋아
2315014,포크/블루스,Marry Me
2032947,포크/블루스,아침이슬
288,포크/블루스,사랑하게 되면
2237318,포크/블루스,씨스루
301340,포크/블루스,보이나요? (Remastered)
480751,포크/블루스,사랑으로
2320761,포크/블루스,Coffee & Tea
743315,포크/블루스,한계령
309703,포크/블루스,행복을 주는 사람
2300069,포크/블루스,My Love
2181022,포크/블루스,커피 한잔 할까?
2293913,포크/블루스,야야야
2180636,포크/블루스,언젠가 너로 인해
16579,포크/블루스,그렇게 너를 사랑해 (전지현 CF삽입곡)
2290109,포크/블루스,기분 좋은 느낌
2120895,포크/블루스,선물할게
741753,포크/블루스,고등어
816954,포크/블루스,사랑에 빠진 딸기 (배스킨라빈스 31 CF 삽입곡)
2307977,포크/블루스,사랑의 시작은 이사에서부터 (Duet With 은종)
659,포크/블루스,왠지 느낌이 좋아
2180373,포크/블루스,Brunch
2653015,포크/블루스,넌 행복해
1091454,포크/블루스,우리는 선처럼 가만히 누워 (Feat. 이상순)
2298858,포크/블루스,귀여워
2656737,포크/블루스,"아직, 있다."
1118254,포크/블루스,그대 내게 행복을 주는 사람
2174062,포크/블루스,이름 모를 소녀
3813,포크/블루스,사계
4144,포크/블루스,담배가게 아가씨
2216169,포크/블루스,"넌 이별 난 아직 (Feat. 박신혜, 화사 Of 마마무)"
310565,포크/블루스,그대품에 잠들었으면
2325326,포크/블루스,솜과 사탕
2126378,포크/블루스,Spring I Love You Best
2282506,포크/블루스,그대가 가을이라면
34712,포크/블루스,하얀 목련
586957,포크/블루스,가슴앓이
313729,포크/블루스,끝이 없는 길
2330919,포크/블루스,사랑하기 좋은 날
2173896,포크/블루스,편지
2646775,포크/블루스,접속
2041993,포크/블루스,우린 지금 어디쯤에 있는 걸까
40094,포크/블루스,목로주점
2094006,포크/블루스,바람이 부네요
2170138,포크/블루스,아이보리
310008,포크/블루스,이룰수 없는 사랑 (異戀)
2320283,포크/블루스,또르르
310146,포크/블루스,떠나가는 배
2642439,포크/블루스,피어나
2172674,포크/블루스,잘 지내니 좀 어떠니 (KBS '1박 2일' 삽입곡)
9870,포크/블루스,꼬마야
460053,포크/블루스,마지막 춤은 나와 함께
399156,포크/블루스,에구구구
605054,포크/블루스,염장송
2185245,포크/블루스,이 빗속에 (Acoustic Ver.)
2336064,포크/블루스,사하
398139,포크/블루스,두근두근 (영화 '핸드폰' 삽입곡)
390313,포크/블루스,우리 처음 만난 날
2237851,포크/블루스,Now And Forever
2680889,포크/블루스,그얼굴의 햇살을
2642965,포크/블루스,사랑은 늘 도망가
2130889,포크/블루스,가끔 미치도록 네가 안고 싶어질 때가 있어
2314442,포크/블루스,니가 궁금해
2641481,포크/블루스,"카라멜마끼아또 (With. 장규철,이시은)"
2257294,포크/블루스,데미안
2150728,포크/블루스,어느 날
