,year,rank,song_name,artist,likes,album_id,song_id
943,2013년,44,Bounce,조용필,"51,279",2181825,4089360
944,2013년,45,I Got A Boy,소녀시대 (GIRLS' GENERATION),"58,784",2170744,4001331
945,2013년,46,겨울사랑,The One (더원),"57,703",2175837,4038857
946,2013년,47,잘할 걸,버스커 버스커,"60,806",2202410,4252726
947,2013년,48,미치게 만들어,효린,"46,120",2197684,4212782
948,2013년,49,All Right,림킴 (김예림),"34,383",2187662,4144408
949,2013년,50,어때 (Feat. 하림),긱스 (Geeks),"52,286",2180147,4074419
950,2013년,51,넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),씨스타,"28,953",2188413,4138607
951,2013년,52,첫 사랑니 (Rum Pum Pum Pum),f(x),"74,098",2194266,4184826
952,2013년,53,YooHoo (유후),시크릿,"28,818",2183466,4101639
953,2013년,54,Rose,이하이,"86,001",2177337,4070103
954,2013년,55,너 하나야,포맨 (4MEN),"41,807",2187663,4132144
955,2013년,56,I'm Sorry,CNBLUE (씨엔블루),"32,303",2172462,4011608
956,2013년,57,너에게,성시경,"103,860",2213824,4300699
957,2013년,58,가수가 된 이유,신용재 (2F),"87,364",2138690,3864961
958,2013년,59,Be OK (Feat. 배치기),유성은,"58,348",2192706,4172962
959,2013년,60,Black (Feat. 제니 of BLACKPINK),G-DRAGON,"118,533",2199192,4226210
960,2013년,61,1440,허각,"49,139",2173383,4027904
961,2013년,62,사랑은 타이밍,버스커 버스커,"54,111",2202410,4252727
962,2013년,63,강북멋쟁이,정형돈,"39,885",2171751,4004021
963,2013년,64,Shadow (그림자),비스트,"50,939",2193615,4180409
964,2013년,65,내일은 없어,트러블메이커,"37,057",2212999,4294284
965,2013년,66,그리고 하나,태연 (TAEYEON),"46,002",2177951,4056159
966,2013년,67,Falling In Love,2NE1,"32,932",2191762,4165390
967,2013년,68,되돌리다,이승기,"157,086",2167822,3968836
968,2013년,69,여자 대통령,걸스데이,"28,588",2190068,4152253
969,2013년,70,촌스럽게 왜 이래 (You Don't Know Love),케이윌,"42,646",2211378,4282578
970,2013년,71,미스터리 (Feat. San E),박지윤,"45,284",2211402,4282710
971,2013년,72,눈물이 맘을 훔쳐서,에일리(Ailee),"56,392",2213351,4296990
972,2013년,73,외국인의 고백,AKMU (악뮤),"56,409",2180390,4076109
973,2013년,74,Bad Girls,이효리,"35,165",2182643,4118143
974,2013년,75,24시간이 모자라,선미,"36,204",2197599,4212184
975,2013년,76,잘 있나요,The One (더원),"30,277",2185652,4117702
976,2013년,77,혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),김보경 (NEON),"37,885",2170926,3996508
977,2013년,78,미스코리아,이효리,"33,986",2182643,4095862
978,2013년,79,어느 봄날,2am,"29,353",2177021,4048381
979,2013년,80,이게 사랑이 아니면 (Feat. 에일리),버벌진트,"41,681",2175738,4038121
980,2013년,81,바람기억,나얼,"216,949",2150856,3910821
981,2013년,82,예뻐 예뻐,레이디스 코드,"43,998",2199646,4230002
982,2013년,83,싫다,백지영,"18,581",2171346,4000640
983,2013년,84,Hush,미쓰에이,"33,374",2214670,4308010
984,2013년,85,카페인 (Feat. 용준형 Of BEAST),양요섭,"81,150",2168099,3971021
985,2013년,86,바빠 (Bad Boy),씨스타,"22,667",2188413,4138608
986,2013년,87,편지,다비치,"41,168",2214910,4309790
987,2013년,88,콩떡빙수,AKMU (악뮤),"35,018",2186215,4121653
988,2013년,89,해볼라고,형용돈죵 (정형돈 & G-DRAGON),"39,664",2214116,4302973
989,2013년,90,슬피 우는 새 (Feat. 이수영),아웃사이더,"34,383",2190225,4153450
990,2013년,91,만약에 말야 (전우성 Solo),노을,"82,812",2165918,3953196
991,2013년,92,모르시나요,다비치,"23,385",2175147,4033059
992,2013년,93,Dream Girl,SHINee (샤이니),"58,171",2175668,4037314
993,2013년,94,Officially Missing You,긱스 (Geeks),"187,714",1196552,3170749
994,2013년,95,넌 내꺼라는걸 (Feat. 스윙스),허각,"20,648",2196649,4204339
995,2013년,96,비범벅 (Feat. 범키),버벌진트,"27,122",2189912,4150987
996,2013년,97,그리워해요,2NE1,"77,106",2217249,4328659
997,2013년,98,Boogie On & On,빈지노 (Beenzino),"108,869",2134788,3843565
998,2013년,99,시작이 좋아 (Feat. 강민희 Of 미스에스),버벌진트,"39,191",2171790,4004361
999,2013년,100,Goodbye To Romance,써니힐,"73,510",2169918,3986978
1000,2012년,1,강남스타일,싸이 (PSY),"129,738",2137275,3853978
1001,2012년,2,나혼자 (Alone),씨스타,"49,580",2107508,3763493
1002,2012년,3,벚꽃 엔딩,버스커 버스커,"335,944",2097226,3753304
1003,2012년,4,Loving U (러빙유),씨스타,"81,545",2131509,3837683
1004,2012년,5,FANTASTIC BABY,BIGBANG (빅뱅),"96,260",2084128,3715676
1005,2012년,6,I Love You,2NE1,"64,016",2136463,3847197
1006,2012년,7,정말로 사랑한다면,버스커 버스커,"105,253",2128229,3832101
1007,2012년,8,Heaven,에일리(Ailee),"86,346",2077426,3701333
1008,2012년,9,하루 끝,아이유,"171,533",2121646,3795586
1009,2012년,10,첫사랑,버스커 버스커,"104,666",2097226,3753302
1010,2012년,11,Lovey-Dovey,티아라,"29,667",2058067,3663978
1011,2012년,12,Twinkle,소녀시대-태티서 (Girls' Generation-TTS),"48,728",2117429,3783041
1012,2012년,13,바람기억,나얼,"216,949",2150856,3910821
1013,2012년,14,나를 사랑했던 사람아,허각,"114,292",2105027,3758104
1014,2012년,15,여수 밤바다,버스커 버스커,"155,328",2097226,3753303
1015,2012년,16,MONSTER,BIGBANG (빅뱅),"71,090",2125847,3818487
1016,2012년,17,I Need You,허각,"122,748",2145068,3884575
1017,2012년,18,BLUE,BIGBANG (빅뱅),"111,104",2084128,3715672
1018,2012년,19,목소리 (Feat. 개리 Of 리쌍),백지영,"31,359",2121835,3791867
1019,2012년,20,Like this,원더걸스,"30,358",2125515,3815739
1020,2012년,21,이러지마 제발 (Please Don't...),케이윌,"81,912",2152296,3922071
1021,2012년,22,너랑 나,아이유,"157,287",2040666,3625504
1022,2012년,23,"1,2,3,4 (원,투,쓰리,포)",이하이,"75,201",2165012,3946768
1023,2012년,24,보여줄게,에일리(Ailee),"100,540",2153251,3929469
1024,2012년,25,충분히 예뻐 (feat. 산체스 Of 팬텀),버벌진트,"59,533",2128226,3832079
1025,2012년,26,먼지가 되어,로이킴,"60,499",2153095,3928293
1026,2012년,27,DAY BY DAY,티아라,"46,484",2133148,3840800
1027,2012년,28,애상,10CM,"87,193",2059186,3666573
1028,2012년,29,어땠을까 (Feat. 박정현),싸이 (PSY),"157,696",2137275,3853980
1029,2012년,30,Electric Shock,f(x),"37,222",2126375,3822622
1030,2012년,31,뜨거운 안녕 (Feat. 성시경),싸이 (PSY),"83,139",2137275,3853977
1031,2012년,32,illa illa (일라 일라),JUNIEL,"80,208",2124713,3820647
1032,2012년,33,크레용 (Crayon),G-DRAGON,"60,788",2147867,3906377
1033,2012년,34,그댈 마주하는건 힘들어 (그마힘),버스커 버스커,"64,095",2128229,3832098
1034,2012년,35,피어나,가인,"66,145",2150966,3911750
1035,2012년,36,Trouble Maker,트러블메이커,"42,622",2043387,3630755
1036,2012년,37,립스틱 (LIPSTICK),오렌지 캬라멜,"33,419",2149881,3903316
1037,2012년,38,"Officially Missing You, Too",긱스 (Geeks),"110,712",2165024,3946867
1038,2012년,39,꽃송이가,버스커 버스커,"99,193",2097226,3753309
1039,2012년,40,Only One,보아 (BoA),"96,676",2138075,3859894
1040,2012년,41,거기서거기 (Without You),다이나믹 듀오,"56,955",2058415,3665143
1041,2012년,42,아름다운 밤,울랄라세션,"40,321",2123522,3798160
1042,2012년,43,Missing You (Feat. 김윤아 Of 자우림),G-DRAGON,"120,604",2147867,3906383
1043,2012년,44,굿모닝 (Feat. 권정열 Of 10cm),버벌진트,"60,321",2126130,3820695
1044,2012년,45,춥다 (Feat. 이하이),에픽하이 (EPIK HIGH),"68,626",2152351,3922586
1045,2012년,46,Touch,미쓰에이,"16,159",2082826,3713013
1046,2012년,47,너도 나처럼,2am,"21,867",2092046,3731994
1047,2012년,48,Volume Up,4minute,"20,533",2108004,3764899
1048,2012년,49,이상형,버스커 버스커,"28,179",2097226,3743293
1049,2012년,50,19금 그XX,G-DRAGON,"101,792",2147867,3894730
1050,2012년,51,아름다운 밤이야,비스트,"61,282",2138116,3860282
1051,2012년,52,2HOT,지나,"12,580",2124707,3808405
1052,2012년,53,생각날거야,다비치,"17,287",2076258,3699257
1053,2012년,54,남자 없이 잘 살아,미쓰에이,"34,376",2153096,3928294
1054,2012년,55,Midnight (별 헤는 밤),비스트,"57,479",2137318,3854238
1055,2012년,56,그리워 그리워,노을,"71,034",2024088,3585793
1056,2012년,57,BAD BOY,BIGBANG (빅뱅),"73,489",2084128,3715674
1057,2012년,58,되돌리다,이승기,"157,086",2167822,3968836
1058,2012년,59,SEXY LOVE,티아라,"36,498",2148527,3893934
1059,2012년,60,귀여워 (With 권정열 Of 10cm),별,"50,100",2161086,3940533
1060,2012년,61,She's Gone,디셈버,"24,871",2119766,3787653
1061,2012년,62,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,"113,098",2161126,3947371
1062,2012년,63,하지 못한 말,노을,"92,939",2165918,3953192
1063,2012년,64,LOVE DAY,양요섭,"89,638",2093190,3734735
1064,2012년,65,남자도 우나요,다비치,"32,779",2138790,3866006
1065,2012년,66,너뿐이야 (You're The One),박진영,"25,770",2115691,3786914
1066,2012년,67,외로움증폭장치 (브래드 드럼 한판 쉬기),버스커 버스커,"48,860",2097226,3753305
1067,2012년,68,Good Boy (Feat. 용준형 Of 비스트),백지영,"12,732",2121835,3804268
1068,2012년,69,니가 필요해 (I Need You),케이윌,"52,746",2079769,3706380
1069,2012년,70,지독하게,FTISLAND (FT아일랜드),"40,701",2072048,3689468
1070,2012년,71,"씨스루 (Feat. 개코, Zion.T)",프라이머리,"31,716",2115647,3779134
1071,2012년,72,널 사랑하겠어,효린,"30,761",2067506,3681993
1072,2012년,73,나쁜놈 (Feat. 소야),마이티 마우스,"24,196",2123313,3796159
1073,2012년,74,I 돈 Care (Feat. 서수민PD),용감한 녀석들,"11,383",2123770,3800393
1074,2012년,75,내가 노래를 못해도,SE7EN,"17,329",2072673,3691429
1075,2012년,76,안좋을때 들으면 더 안좋은 노래,형돈이와 대준이,"28,303",2125923,3818839
1076,2012년,77,베짱이 찬가,써니힐,"27,255",2064311,3675692
1077,2012년,78,우리 사랑했잖아,다비치,"26,659",2053887,3654576
1078,2012년,79,곰인형 (Feat. 해금),린,"70,995",2093727,3736176
1079,2012년,80,말리꽃 (원곡가수 이승철),이정(J.Lee),"24,681",2153066,3928194
1080,2012년,81,난리나,블락비 (Block B),"41,084",2073331,3692955
1081,2012년,82,STILL ALIVE,BIGBANG (빅뱅),"41,475",2125847,3818486
1082,2012년,83,추격자,인피니트,"70,148",2123894,3801396
1083,2012년,84,POISON,시크릿,"15,185",2150120,3904614
1084,2012년,85,휘파람,로이킴,"53,803",2157826,3936237
1085,2012년,86,이럴 줄 알았어,비스트,"27,469",2069786,3685853
1086,2012년,87,Ice Cream (Feat. Maboos),현아,"19,581",2157426,3935594
1087,2012년,88,Officially Missing You,긱스 (Geeks),"187,714",1196552,3170749
1088,2012년,89,Falling,존박,"68,958",2083726,3714473
1089,2012년,90,Pandora,카라,"20,532",2146186,3886294
1090,2012년,91,아프다,허각,"18,189",2150236,3905489
1091,2012년,92,Sherlock•셜록 (Clue + Note),SHINee (샤이니),"70,050",2093546,3735693
1092,2012년,93,떠나간다,노을,"15,799",2112227,3772625
1093,2012년,94,미치겠어,틴탑,"28,315",2059007,3666277
1094,2012년,95,서쪽 하늘,울랄라세션,"60,568",2026966,3593455
1095,2012년,96,니가 싫어,어반자카파,"49,985",2149100,3897152
1096,2012년,97,사랑은 다 그런거래요,양파,"19,749",2106226,3759927
1097,2012년,98,닐리리맘보,블락비 (Block B),"59,032",2153172,3928713
1098,2012년,99,Hey You,CNBLUE (씨엔블루),"16,084",2093776,3747933
1099,2012년,100,소나기 (주르르루),버스커 버스커,"25,908",2128229,3832100
1100,2011년,1,Roly-Poly,티아라,"47,074",1317401,3457172
1101,2011년,2,바람났어 (Feat. 박봄),GG (박명수 & G-Dragon),"26,214",1324270,3467463
1102,2011년,3,내가 제일 잘 나가,2NE1,"41,795",1315551,3452769
1103,2011년,4,비가 오는 날엔,비스트,"134,239",1272951,3397448
1104,2011년,5,"19금 TV를 껐네... (Feat. t윤미래, 권정열 Of 10cm)",리쌍,"61,825",2007739,3527235
1105,2011년,6,So Cool (쏘쿨),씨스타,"33,027",2006957,3521672
1106,2011년,7,UGLY,2NE1,"56,340",1356152,3509751
1107,2011년,8,좋은 날,아이유,"154,178",1093562,3051244
1108,2011년,9,살다가 한번쯤,포맨 (4MEN),"45,572",1294153,3427926
1109,2011년,10,안녕이라고 말하지마,다비치,"89,948",2008890,3536905
1110,2011년,11,그리워 그리워,노을,"71,034",2024088,3585793
1111,2011년,12,Good-bye Baby,미쓰에이,"22,422",1339951,3488849
1112,2011년,13,Hello,허각,"114,442",2012587,3549031
1113,2011년,14,Hands Up,2PM,"17,415",1312258,3448185
1114,2011년,15,별빛달빛,시크릿,"30,735",1290562,3424822
1115,2011년,16,Hot Summer,f(x),"39,452",1306051,3440448
1116,2011년,17,Lonely,2NE1,"18,051",1273259,3397797
1117,2011년,18,압구정 날라리,처진 달팽이 (유재석 & 이적),"19,326",1324270,3467466
1118,2011년,19,끝사랑,김범수,"125,040",1302654,3436083
1119,2011년,20,Be My Baby,원더걸스,"39,419",2030418,3600223
1120,2011년,21,The Boys,소녀시대 (GIRLS' GENERATION),"29,697",2017426,3565193
1121,2011년,22,서쪽 하늘,울랄라세션,"60,568",2026966,3593455
1122,2011년,23,동경소녀,버스커 버스커,"40,424",2017466,3565240
1123,2011년,24,Fiction,비스트,"67,858",1276855,3403761
1124,2011년,25,제발,김범수,"24,482",1228854,3337773
1125,2011년,26,Don't Cry,박봄 (Park Bom),"29,602",1254063,3373007
1126,2011년,27,샤이보이,시크릿,"20,550",1125351,3089448
1127,2011년,28,Bubble Pop!,현아,"36,184",1324851,3468048
1128,2011년,29,Black & White,지나,"17,817",1143954,3111583
1129,2011년,30,회상 (Feat. 백지영),리쌍,"50,502",2007739,3534943
1130,2011년,31,톡톡 (Tok Tok) (Feat. SOYA),마이티 마우스,"23,902",1143054,3110565
1131,2011년,32,Hate You,2NE1,"10,482",1356152,3488750
1132,2011년,33,Cry Cry,티아라,"27,766",2033270,3607859
1133,2011년,34,TONIGHT,BIGBANG (빅뱅),"44,296",1184151,3156950
1134,2011년,35,Oh Yeah (Feat. 박봄),GD&TOP,"30,891",1104951,3065250
1135,2011년,36,Ma Boy (마보이),씨스타19,"37,720",1263051,3385548
1136,2011년,37,나만 몰랐던 이야기,아이유,"105,713",1173161,3143550
1137,2011년,38,여우야,투개월,"22,851",2017466,3565243
1138,2011년,39,반짝반짝,걸스데이,"28,697",1211952,3319849
1139,2011년,40,Sixth Sense,브라운아이드걸스,"30,725",2013176,3557196
1140,2011년,41,사랑은 Move,시크릿,"11,201",2020148,3573326
1141,2011년,42,내꺼중에 최고,이현,"19,531",1168952,3138749
1142,2011년,43,High High,GD&TOP,"29,552",1104951,3065249
1143,2011년,44,달의 몰락,울랄라세션,"12,152",2017466,3565242
1144,2011년,45,죽고 싶단 말 밖에,허각,"24,971",2031086,3602154
1145,2011년,46,연애시대 (Feat. Ra.D) (Narr. 한효주),이승기,"21,935",2020067,3573175
1146,2011년,47,미친거니 (Feat. 방용국),송지은,"30,523",1190551,3164048
1147,2011년,48,그 남자 그 여자,포맨 (4MEN),"23,054",2025499,3590149
1148,2011년,49,사랑 사랑아,다비치,"14,134",2008890,3536906
1149,2011년,50,STEP,카라,"54,331",2009327,3538478
1150,2011년,51,막걸리나,버스커 버스커,"18,807",2026966,3593454
1151,2011년,52,피노키오 (Danger),f(x),"26,279",1248368,3366160
1152,2011년,53,직감,CNBLUE (씨엔블루),"20,528",1195654,3169779
1153,2011년,54,처음 사랑하는 연인들을 위해 (반말송),정용화,"34,481",1139654,3106066
1154,2011년,55,나란 놈은 답은 너다 (Feat. 하림),리쌍,"42,149",2007739,3534941
1155,2011년,56,Mr. Simple,SUPER JUNIOR (슈퍼주니어),"17,588",1360352,3516563
1156,2011년,57,가슴이 뛴다,케이윌,"50,557",1197653,3172166
1157,2011년,58,Top Girl,지나,"10,458",2008341,3532821
1158,2011년,59,너랑 나,아이유,"157,286",2040666,3625504
1159,2011년,60,친구잖아,이승기,"11,096",2025426,3589429
1160,2011년,61,좋아보여 (Feat. 검정치마),버벌진트,"65,914",2009410,3538775
1161,2011년,62,랄랄라 (Feat. 소야),마이티 마우스,"32,635",1318477,3460102
1162,2011년,63,LOVE SONG,BIGBANG (빅뱅),"48,629",1236055,3349297
1163,2011년,64,나만 부를 수 있는 노래,바닷길 (길 & 바다),"17,943",1324270,3467462
1164,2011년,65,잘 된 일이야,나비 (Navi),"44,540",1142651,3110148
1165,2011년,66,CAFE,BIGBANG (빅뱅),"56,680",1184151,3156953
1166,2011년,67,그 입술을 막아본다,에이트,"18,034",1311069,3446888
1167,2011년,68,니까짓게,씨스타,"13,519",1085053,3037051
1168,2011년,69,순정마초,파리돼지앵 (정형돈 & 정재형),"8,618",1324270,3467461
1169,2011년,70,내꺼하자,인피니트,"58,473",1339753,3488667
1170,2011년,71,얼음꽃 (Feat. 김세황),아이유,"63,659",1313571,3450190
1171,2011년,72,Open Arms (Journey) (Feat. 크리스티나),울랄라세션,"6,668",2019070,3570032
1172,2011년,73,난 좋아,성시경,"23,105",2011288,3550136
1173,2011년,74,Midnight Circus,써니힐,"16,584",1292552,3422448
1174,2011년,75,클렌징크림,브라운아이드걸스,"18,405",2029169,3597417
1175,2011년,76,거울아 거울아,4minute,"10,811",1235959,3349210
1176,2011년,77,아메리카노,10CM,"20,804",988352,2793050
1177,2011년,78,내가 이렇지 (Feat. 하동균),지아,"17,900",2015988,3561276
1178,2011년,79,사랑은 은하수 다방에서,10CM,"96,559",1166956,3136472
1179,2011년,80,가슴 시린 이야기 (Feat. 용준형 Of Beast),휘성 (Realslow),"62,592",1199451,3174148
1180,2011년,81,WHAT IS RIGHT,BIGBANG (빅뱅),"26,640",1184151,3156952
1181,2011년,82,정류장,버스커 버스커,"67,804",2021189,3576486
1182,2011년,83,흔들어 주세요,철싸 (노홍철 & 싸이),"11,824",1324270,3467467
1183,2011년,84,Shampoo,애프터스쿨,"37,242",1258257,3379391
1184,2011년,85,나와 같다면 (김장훈),김연우,"26,174",1283751,3411851
1185,2011년,86,말하는 대로,처진 달팽이 (유재석 & 이적),"68,777",1324270,3471644
1186,2011년,87,"Get It In (Feat. Tiger JK, 정인) (Korean Ver.)",윤미래,"9,487",2025363,3588757
1187,2011년,88,왜 (Keep Your Head Down),동방신기 (TVXQ!),"15,988",1125251,3089348
1188,2011년,89,"Grand Final (Feat. 정인, MC 날유)",리쌍,"4,252",1356151,3509748
1189,2011년,90,모나리자 (Mona Lisa),엠블랙,"8,371",1334167,3480463
1190,2011년,91,서울사람들,버스커 버스커,"17,456",2036032,3614345
1191,2011년,92,Hello Hello,FTISLAND (FT아일랜드),"11,561",1283353,3411459
1192,2011년,93,남자니까 웃는거야,"Homme (창민, 이현)","6,183",1337552,3485088
1193,2011년,94,하루하루,김보경 (NEON),"21,549",1150353,3118780
1194,2011년,95,Supa Dupa Diva,달샤벳,"11,960",1123990,3087888
1195,2011년,96,To Me (내게로..),레인보우,"10,556",1238353,3352959
1196,2011년,97,Heart To Heart,4minute,"15,835",1229964,3339283
1197,2011년,98,샹하이 로맨스 (上海之戀),오렌지 캬라멜,"19,704",2019316,3570725
1198,2011년,99,나쁘다 (feat. 진실),Tablo,"14,980",2020402,3584075
1199,2011년,100,이러쿵 저러쿵,F-ve Dolls,"10,318",1271651,3395649
1200,2010년,1,Bad Girl Good Girl,미쓰에이,"45,657",941952,2741416
1201,2010년,2,잔소리 (With 2AM 슬옹),아이유,"100,930",911358,2705410
1202,2010년,3,죽을 만큼 아파서 (Feat. 멜로우),MC몽,"99,557",935651,2733249
1203,2010년,4,못해 (Feat. 美),포맨 (4MEN),"89,208",772051,2544949
1204,2010년,5,죽어도 못 보내,2am,"25,917",776152,2549955
1205,2010년,6,Oh!,소녀시대 (GIRLS' GENERATION),"32,338",779656,2554001
1206,2010년,7,2 Different Tears,원더걸스,"20,360",892654,2684572
1207,2010년,8,너 때문에 미쳐,티아라,"23,676",809262,2587788
1208,2010년,9,밥만 잘 먹더라,"Homme (창민, 이현)","39,376",973965,2776748
1209,2010년,10,Go Away,2NE1,"54,220",1017253,2930968
1210,2010년,11,루팡 (Lupin),카라,"29,474",802252,2579459
1211,2010년,12,시간아 멈춰라,다비치,"29,098",880151,2670748
1212,2010년,13,Can't Nobody,2NE1,"23,763",1017253,2930967
1213,2010년,14,외톨이야,CNBLUE (씨엔블루),"32,310",768154,2540268
1214,2010년,15,그땐 그땐 그땐,Supreme Team,"98,316",1030195,2951700
1215,2010년,16,사랑이 술을 가르쳐 (Feat. 백찬 From 8eight),이승기,"31,670",773051,2546258
1216,2010년,17,고백,뜨거운 감자,"87,596",842655,2627301
1217,2010년,18,Love,CNBLUE (씨엔블루),"20,371",884652,2679548
1218,2010년,19,19금 나 이런사람이야,DJ DOC,"13,893",968252,2783154
1219,2010년,20,HUH,4minute,"8,046",896751,2688949
1220,2010년,21,뱅(Bang) !,애프터스쿨,"18,622",838454,2621364
1221,2010년,22,Run Devil Run,소녀시대 (GIRLS' GENERATION),"25,010",830051,2611648
1222,2010년,23,NU 예삐오 (NU ABO),f(x),"30,444",876652,2667293
1223,2010년,24,Magic,시크릿,"10,599",844351,2629049
1224,2010년,25,Change (Feat. 용준형 From Beast),현아,"11,583",759051,2529931
1225,2010년,26,Breathe,미쓰에이,"10,645",1028251,2948449
1226,2010년,27,본능적으로 (Feat. Swings),강승윤,"37,160",1040256,2967751
1227,2010년,28,땡땡땡,Supreme Team,"27,859",911359,2705414
1228,2010년,29,Bubble Love,MC몽,"51,443",817052,2596161
1229,2010년,30,잘못했어,2am,"8,302",828461,2609744
1230,2010년,31,널 붙잡을 노래,비,"17,107",841954,2626610
1231,2010년,32,우리 사랑하게 됐어요.,가인,"29,616",744962,2511561
1232,2010년,33,별이될께,디셈버,"25,234",890651,2682148
1233,2010년,34,전활 받지 않는 너에게,2am,"28,502",1046966,2979880
1234,2010년,35,훗 (Hoot),소녀시대 (GIRLS' GENERATION),"22,925",1051951,2987448
1235,2010년,36,아파 (Slow),2NE1,"40,686",1017253,2930971
1236,2010년,37,흩어져,먼데이 키즈 (Monday Kiz),"5,398",862970,2650539
1237,2010년,38,Shock,비스트,"34,584",814562,2593618
1238,2010년,39,배운게 사랑이라,디셈버,"16,107",816957,2596063
1239,2010년,40,다시 와주라,바이브,"42,586",889152,2680552
1240,2010년,41,이 거지같은 말 (With 정엽 Of 브라운 아이드 소울),서영은,"9,829",870651,2660148
1241,2010년,42,I Need A Girl (Feat. G-dragon),태양,"33,445",943464,2741397
1242,2010년,43,원더우먼,씨야,"27,681",763251,2534748
1243,2010년,44,박수쳐,2NE1,"11,168",1017253,2930969
1244,2010년,45,난 너에게,다비치,"26,036",979852,2783260
1245,2010년,46,꺼져 줄게 잘 살아 (Feat. 용준형),지나,"17,086",960351,2759748
1246,2010년,47,처음처럼,티아라,"18,175",727252,2371261
1247,2010년,48,사랑 빛,CNBLUE (씨엔블루),"42,131",884652,2675871
1248,2010년,49,사랑사랑사랑,FTISLAND (FT아일랜드),"19,072",1001652,2906349
1249,2010년,50,Push Push (푸시 푸시),씨스타,"10,591",911357,2705407
1250,2010년,51,웃어 줄 수 없어서 미안하다,2am,"7,248",776152,2549956
1251,2010년,52,Without U,2PM,"8,961",861656,2648642
1252,2010년,53,Y,엠블랙,"8,118",892553,2684461
1253,2010년,54,고백하던 날,조권,"12,728",943653,2741566
1254,2010년,55,가식걸,씨스타,"14,474",1003278,2908515
1255,2010년,56,언제나,허각,"30,060",1063754,3006873
1256,2010년,57,Madonna,시크릿,"8,812",992151,2797558
1257,2010년,58,queen,손담비,"14,489",944653,2748528
1258,2010년,59,왜,Supreme Team,"25,721",1011772,2924048
1259,2010년,60,사랑이라 쓰고 아픔이라 부른다,서인영,"33,031",909755,2703101
1260,2010년,61,Right Now,싸이 (PSY),"20,825",1044555,2979490
1261,2010년,62,Chitty Chitty Bang Bang (Feat. Ceejay Of Freshboyz),이효리,"14,223",846251,2640165
1262,2010년,63,A,레인보우,"25,546",997052,2803451
1263,2010년,64,Hurricane Venus,보아 (BoA),"13,662",978853,2788757
1264,2010년,65,I My Me Mine,4minute,"6,063",896751,2688951
1265,2010년,66,결혼까지 생각했어,휘성 (Realslow),"45,861",1000465,2903041
1266,2010년,67,숨,비스트,"24,884",1028051,2948248
1267,2010년,68,아프니까 사랑이죠,민경훈,"18,988",790959,2566853
1268,2010년,69,돌이킬 수 없는,가인,"13,102",1030451,2960448
1269,2010년,70,사랑해 U,서인국,"12,327",880751,2671449
1270,2010년,71,그대네요,성시경,"87,164",1029252,2949854
1271,2010년,72,너 때문에,애프터스쿨,"24,994",723759,2366796
1272,2010년,73,가슴에 살아 (Feat. 나르샤 Of Brown Eyed Girls),언터쳐블,"31,141",790957,2566835
1273,2010년,74,Bo Peep Bo Peep,티아라,"15,373",727252,2371262
1274,2010년,75,죽어도 사랑해,거미,"6,264",1031855,2954935
1275,2010년,76,Better Together,SE7EN,"5,345",963051,2772064
1276,2010년,77,너 아니면 안돼,예성 (YESUNG),"29,477",843252,2627950
1277,2010년,78,비켜줄께,브라운 아이드 소울,"19,749",838452,2621349
1278,2010년,79,정신이 나갔었나봐,이승기,"12,255",988353,2793051
1279,2010년,80,Lucifer,SHINee (샤이니),"29,913",966451,2768149
1280,2010년,81,선물 (Feat. 은지원),케이윌,"28,044",821856,2601592
1281,2010년,82,그 사람,이승철,"31,884",959951,2759248
1282,2010년,83,U,포맨 (4MEN),"17,001",1004461,2910952
1283,2010년,84,주변인,아웃사이더,"11,341",814651,2593649
1284,2010년,85,술 한잔 해요,지아,"91,036",741758,2425149
1285,2010년,86,해바라기 (FEAT. 써니사이드 MJ),가비엔제이,"39,805",765653,2537464
1286,2010년,87,헤어지러 가는 길 (Feat. 조권),임정희,"5,446",1024955,2940474
1287,2010년,88,웃음만..,지아,"14,912",987954,2792665
1288,2010년,89,오늘 헤어졌어요,윤하 (YOUNHA),"88,685",741853,2425271
1289,2010년,90,남자라서,거미,"8,811",876456,2667088
1290,2010년,91,그여자,백지영,"28,105",1071555,3018898
1291,2010년,92,삐리빠빠,나르샤 (Brown Eyed Girls),"6,554",948853,2746858
1292,2010년,93,시간이 지나면,백지영,"3,071",940564,2738241
1293,2010년,94,마법소녀 (魔法少女),오렌지 캬라멜,"19,428",924053,2719683
1294,2010년,95,사랑이 올까요 (With 백지영),마이티 마우스,"15,034",822151,2601848
1295,2010년,96,Hip Song,비,"9,490",841954,2626611
1296,2010년,97,가로수 그늘 아래 서면,장재인(JEIN),"16,734",1053361,2989873
1297,2010년,98,이별이 온다,에이트,"6,548",882152,2673348
1298,2010년,99,19금 부치지 못한 편지,DJ DOC,"16,031",968252,2783256
1299,2010년,100,Bye Bye Bye,박화요비,"12,659",904355,2697459
